,Institute Code,College Name,College Category,Latitude,Longitude,State,Website,View Details,Degree,Branch Cluster,Program Code,Branch Name,Degree Duration,Aggregated Seats,Mode of Admission
96,107,Indian Institute of Technology Hyderabad,IIT,17.5947027,78.1230401,Telangana,www.iith.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Bachelor of Technology,Bio Tech and Engineering,4191,Biomedical Engineering,4 Years,21,JEE Advanced
97,107,Indian Institute of Technology Hyderabad,IIT,17.5947027,78.1230401,Telangana,www.iith.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Bachelor of Technology,Bio Tech and Engineering,4199,Biotechnology and Bioinformatics,4 Years,22,JEE Advanced
98,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,40,JEE Advanced
99,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,64,JEE Advanced
100,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,72,JEE Advanced
101,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,72,JEE Advanced
102,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Technology,Civil Engineering,4141,Civil and Infrastructure Engineering,4 Years,48,JEE Advanced
103,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Technology,Bio Tech and Engineering,4143,Bio Engineering,4 Years,40,JEE Advanced
104,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Technology,Artificial Intelligence and Data Science,4188,Artificial Intelligence and Data Science,4 Years,56,JEE Advanced
105,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Technology,Metallurgical and Materials Engineering,4193,Materials Engineering,4 Years,40,JEE Advanced
106,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Science,Physics,4211,Physics with Specialization,4 Years,24,JEE Advanced
107,108,Indian Institute of Technology Jodhpur,IIT,26.4710115,73.1134222,Rajasthan,www.iitj.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bachelor of Science,Chemistry,4212,Chemistry with Specialization,4 Years,24,JEE Advanced
108,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Technology,Aerospace / Aeronautical Engineering,4101,Aerospace Engineering,4 Years,55,JEE Advanced
109,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Technology,Bio Tech and Engineering,4103,Biological Sciences and Bioengineering,4 Years,42,JEE Advanced
110,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,83,JEE Advanced
111,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,118,JEE Advanced
112,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,103,JEE Advanced
113,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,153,JEE Advanced
114,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Technology,Metallurgical and Materials Engineering,4123,Materials Science and Engineering,4 Years,68,JEE Advanced
115,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,119,JEE Advanced
116,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Science,Chemistry,4201,Chemistry,4 Years,39,JEE Advanced
117,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Science,Economics,4202,Economics,4 Years,41,JEE Advanced
118,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Science,Mathematics,4203,Mathematics and Scientific Computing,4 Years,51,JEE Advanced
119,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Science,Physics,4204,Physics,4 Years,36,JEE Advanced
120,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Science,Mining and Earth Sciences,4205,Earth Sciences,4 Years,34,JEE Advanced
121,109,Indian Institute of Technology Kanpur,IIT,26.5123251,80.2333343,Uttar Pradesh,www.iitk.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bachelor of Science,Artificial Intelligence and Data Science,4207,Statistics and Data Science,4 Years,22,JEE Advanced
122,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Aerospace / Aeronautical Engineering,4101,Aerospace Engineering,4 Years,54,JEE Advanced
123,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,114,JEE Advanced
124,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,121,JEE Advanced
125,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,81,JEE Advanced
126,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,148,JEE Advanced
127,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Physics,4117,Engineering Physics,4 Years,37,JEE Advanced
128,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Bio Tech and Engineering,411N,Biological Engineering,4 Years,40,JEE Advanced
129,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,153,JEE Advanced
130,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Metallurgical and Materials Engineering,4127,Metallurgical and Materials Engineering,4 Years,54,JEE Advanced
131,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Artificial Intelligence and Data Science,412L,Artificial Intelligence and Data Analytics,4 Years,50,JEE Advanced
132,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Technology,Architecture,4132,Naval Architecture and Ocean Engineering,4 Years,69,JEE Advanced
133,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bachelor of Science,Bio Tech and Engineering,4214,Biological Science,4 Years,40,JEE Advanced
134,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Dual Degree,Aerospace / Aeronautical Engineering,5201,Aerospace Engineering,5 Years,10,JEE Advanced
135,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Dual Degree,Engineering Design,5227,Engineering Design,5 Years,71,JEE Advanced
136,110,Indian Institute of Technology Madras,IIT,12.9915639,80.2336857,Tamil Nadu,www.iitm.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Dual Degree,Physics,5602,Physics,5 Years,12,JEE Advanced
137,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,40,JEE Advanced
138,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,32,JEE Advanced
139,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,40,JEE Advanced
140,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,40,JEE Advanced
141,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,40,JEE Advanced
142,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Bachelor of Technology,Engineering Design,412J,Integrated Circuit Design & Technology,4 Years,24,JEE Advanced
143,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Bachelor of Technology,Artificial Intelligence and Data Science,4185,Artificial Intelligence,4 Years,24,JEE Advanced
144,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Bachelor of Technology,Metallurgical and Materials Engineering,4193,Materials Engineering,4 Years,33,JEE Advanced
145,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Dual Degree,Computer Science and Engineering (CSE),5216,Computer Science and Engineering,5 Years,16,JEE Advanced
146,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Dual Degree,Electrical and Electronics Engineering (EEE),5217,Electrical Engineering,5 Years,16,JEE Advanced
147,111,Indian Institute of Technology Gandhinagar,IIT,23.2132656,72.6856664,Gujarat,www.iitgn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=111,Dual Degree,Mechanical Engineering,5233,Mechanical Engineering,5 Years,15,JEE Advanced
148,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,65,JEE Advanced
149,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Chemical Engineering,4108,Chemical Science and Technology,4 Years,40,JEE Advanced
150,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,64,JEE Advanced
151,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,83,JEE Advanced
152,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,48,JEE Advanced
153,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Physics,4117,Engineering Physics,4 Years,37,JEE Advanced
154,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Mathematics,4124,Mathematics and Computing,4 Years,47,JEE Advanced
155,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,82,JEE Advanced
156,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Metallurgical and Materials Engineering,4127,Metallurgical and Materials Engineering,4 Years,43,JEE Advanced
157,112,Indian Institute of Technology Patna,IIT,25.5356448,84.8512966,Bihar,www.iitp.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=112,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4144,Electrical and Electronics Engineering,4 Years,48,JEE Advanced
