,Institute Code,College Name,College Category,Program Code,Academic Program Name,Seat Capacity,State/All India Seats,View Details,Branch Cluster,Degree Duration,Degree,Degree_Raw,Degree Name,Aggregated Seats,Quota,Row Count
1107,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",99,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,99,All India ,1
1108,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,4148,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",47,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Instrumentation Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Instrumentation and Control Engineering,47,All India ,1
1109,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,4164,"Food Technology (4 Years, Bachelor of Technology)",47,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Agricultural and Food,4 Years,Bachelor of Technology,Bachelor of Technology,Food Technology,47,All India ,1
1110,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,5503,"Chemistry (5 Years, Integrated Master of Science)",20,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Chemistry,5 Years,Integrated Degree,Integrated Master of Science,Chemistry,20,All India ,1
1111,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,5507,"Physics (5 Years, Integrated Master of Science)",20,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Physics,5 Years,Integrated Degree,Integrated Master of Science,Physics,20,All India ,1
1112,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,5508,"Mathematics (5 Years, Integrated Master of Science)",20,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Mathematics,5 Years,Integrated Degree,Integrated Master of Science,Mathematics,20,All India ,1
1113,411,"Mizoram University, Aizawl",Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",17,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,17,All India ,1
1114,411,"Mizoram University, Aizawl",Other GFTIs,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",17,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,17,All India ,1
1115,411,"Mizoram University, Aizawl",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",17,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,17,All India ,1
1116,411,"Mizoram University, Aizawl",Other GFTIs,4146,"Information Technology (4 Years, Bachelor of Technology)",17,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Information Technology,4 Years,Bachelor of Technology,Bachelor of Technology,Information Technology,17,All India ,1
1117,411,"Mizoram University, Aizawl",Other GFTIs,4151,"Computer Engineering (4 Years, Bachelor of Technology)",17,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Engineering,17,All India ,1
1118,411,"Mizoram University, Aizawl",Other GFTIs,5101,"Architecture  (5 Years, Bachelor of Architecture)",11,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Architecture,5 Years,Bachelor of Architecture,Bachelor of Architecture,Architecture,11,All India ,1
1119,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",27,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,27,All India ,1
1120,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",27,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,27,All India ,1
1121,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",15,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,15,All India ,1
1122,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",27,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,27,All India ,1
1123,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",27,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,27,All India ,1
1124,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,4167,"Food Engineering  and Technology (4 Years, Bachelor of Technology)",22,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Agricultural and Food,4 Years,Bachelor of Technology,Bachelor of Technology,Food Engineering  and Technology,22,All India ,1
1125,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,4402,"Bachelor of Design (4 Years, Bachelor of Design)",4,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Others,4 Years,Bachelor of Design,Bachelor of Design,Design,4,All India ,1
1126,413,"School of Planning & Architecture, Bhopal",Other GFTIs,4501,"Planning (4 Years, Bachelor of Planning)",38,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=413,Planning,4 Years,Bachelor of Planning,Bachelor of Planning,Planning,38,All India ,1
1127,413,"School of Planning & Architecture, Bhopal",Other GFTIs,5101,"Architecture  (5 Years, Bachelor of Architecture)",94,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=413,Architecture,5 Years,Bachelor of Architecture,Bachelor of Architecture,Architecture,94,All India ,1
1128,414,"School of Planning & Architecture, New Delhi",Other GFTIs,4501,"Planning (4 Years, Bachelor of Planning)",44,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=414,Planning,4 Years,Bachelor of Planning,Bachelor of Planning,Planning,44,All India ,1
1129,414,"School of Planning & Architecture, New Delhi",Other GFTIs,5101,"Architecture  (5 Years, Bachelor of Architecture)",133,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=414,Architecture,5 Years,Bachelor of Architecture,Bachelor of Architecture,Architecture,133,All India ,1
1130,415,School of Planning & Architecture: Vijayawada,Other GFTIs,4501,"Planning (4 Years, Bachelor of Planning)",38,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=415,Planning,4 Years,Bachelor of Planning,Bachelor of Planning,Planning,38,All India ,1
1131,415,School of Planning & Architecture: Vijayawada,Other GFTIs,5101,"Architecture  (5 Years, Bachelor of Architecture)",94,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=415,Architecture,5 Years,Bachelor of Architecture,Bachelor of Architecture,Architecture,94,All India ,1
1132,416,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir",Other GFTIs,4104,"Bio Technology (4 Years, Bachelor of Technology)",20,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=416,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Bio Technology,20,All India ,1
1133,416,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir",Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",30,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=416,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,30,All India ,1
1134,416,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",60,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=416,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,60,All India ,1
1135,416,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir",Other GFTIs,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",30,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=416,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,30,All India ,1
1136,416,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",60,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=416,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,60,All India ,1
1137,416,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir",Other GFTIs,411F,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",30,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=416,Mathematics,4 Years,Bachelor of Technology,Bachelor of Technology,Mathematics and Computing,30,All India ,1
1138,416,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir",Other GFTIs,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",30,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=416,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,30,All India ,1
1139,416,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir",Other GFTIs,5101,"Architecture  (5 Years, Bachelor of Architecture)",10,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=416,Architecture,5 Years,Bachelor of Architecture,Bachelor of Architecture,Architecture,10,All India ,1
1140,420,"International Institute of Information Technology, Naya Raipur",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",32,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=420,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,32,All India ,1
1141,420,"International Institute of Information Technology, Naya Raipur",Other GFTIs,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",31,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=420,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,31,All India ,1
1142,420,"International Institute of Information Technology, Naya Raipur",Other GFTIs,4181,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",32,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=420,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Data Science and Artificial Intelligence,32,All India ,1
1143,421,University of Hyderabad,Other GFTIs,5216,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",50,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=421,Computer Science and Engineering (CSE),5 Years,Dual Degree,Bachelor and Master of Technology,Computer Science and Engineering,50,All India ,1
1144,421,University of Hyderabad,Other GFTIs,5313,"Materials Engineering (5 Years, Integrated Master of Technology)",60,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=421,Metallurgical and Materials Engineering,5 Years,Integrated Degree,Integrated Master of Technology,Materials Engineering,60,All India ,1
1145,422,"Punjab Engineering College, Chandigarh",Other GFTIs,4101,"Aerospace Engineering (4 Years, Bachelor of Technology)",12, CHANDIGARH (UT),https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=422,Aerospace / Aeronautical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Aerospace Engineering,25,Combined,2
1146,422,"Punjab Engineering College, Chandigarh",Other GFTIs,4101,"Aerospace Engineering (4 Years, Bachelor of Technology)",13,Other Than CHANDIGARH (UT),https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=422,Aerospace / Aeronautical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Aerospace Engineering,25,Combined,2
1147,422,"Punjab Engineering College, Chandigarh",Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",54, CHANDIGARH (UT),https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=422,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,110,Combined,2
1148,422,"Punjab Engineering College, Chandigarh",Other GFTIs,4109,"Civil Engineering (4 Years, Bachelor of Technology)",56,Other Than CHANDIGARH (UT),https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=422,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,110,Combined,2
1149,422,"Punjab Engineering College, Chandigarh",Other GFTIs,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",54, CHANDIGARH (UT),https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=422,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,110,Combined,2
